text,is_generated
"Vores fotoprogram kan genkende alle familiemedlemmer og gruppere billederne efter det, og samme teknologi benyttes af Brøndby IF til automatisk at se, om karantæneramte fans forsøger at komme ind på stadion. Når vi indberetter vores selvangivelse, er der en algoritme, som forsøger at finde ud af, om det hele ser fornuftigt ud , eller om der kunne være mistanke om snyd.",0
" Men det er moralsk forkasteligt at lade maskiner bestemme over menneskers liv og død. Og det står uklart, hvordan nogen nogensinde kan drages til ansvar for krigsforbrydelser begået af autonome våben, der risikerer at blive permanent straffrie.",0
"I vores hastige jagt på teknologisk fornyelse har vi kastet os ud i armene på 'Robolove'. Men skal vi omfavne denne digitale drøm, eller vækker den en etisk panderynken? Spørgsmålet er ikke længere, om teknologien kan udrette mirakler for det kan den men snarere, om vi mister en del af vores menneskelighed i processen.",1
"Gardiner har nu trukket sig fra korets pågående europaturn og bedt om tid til at reflektere over sine handlinger. Hans forklaring på overfaldet er, at han havde det rigtig varmt under koncerten.",0
"I det nye dekret beder Joe Biden konkret om, at føderale myndigheder iværksætter nye sikkerhedsstandarder for systemer med kunstig intelligens, også kendt under sin engelske forkortelse, AI.",0
"Litteraturen kan sætte ord på nogle af de ting, som vi kan have svært ved at finde ordene for, og det kan maskinen ikke, mener Pryds Helle. Det er det, som gør litteraturen så interessant, siger hun.",0
" Europa kommer til at stille sig tilfreds med mindre profit, mindre markeder og dermed mindre at gøre godt med i forhold til deres velfærdsstater, forudser han.",0
"Den kinesiske satsning er markant, men spørgsmålet er, om antallet af patentansøgninger er retvisende for udviklingen. Sandsynligvis ikke helt. Ser man samlet på Kinas patentansøgninger er antallet det sidste årti eksploderet. Fra 2008 til 2017 steg antallet fra 204.000 til 1,3 million.",0
"Et chokerende fund i Iran afslører, at regimets agenter bevidst bruger kemiske midler til at forårsage permanent synstab hos politiske aktivister. Internationale menneskerettighedsorganisationer fordømmer handlingerne som ""kynisk tortur"" og opfordrer til omgående handling.",1
"På en solbeskinnet morgen i havnebyen Skagen, hvor fiskerbåde lå side om side, stod en mand med en paraply, fuldkommen upåvirket af det gode vejr, og stirrede ud i horisonten. Scenen er pudsigt malerisk og kunne lede tankerne hen på en udskåret figur fra en anden tid. Sådanne kuriositeter understreger dagligdagens skønhed og dens uforudsigelige karakter - små indslag der minder os om ikke at tage selve tilværelsen for givet. Himlen reflekterer en collage af farver, havets duft blander sig med morgenbrisen, og det simple syn af en mand med sin paraply bliver til et objekt for eftertanke: Livet er ikke kun en række store begivenheder, men også disse små, ofte oversete, øjeblikke af renæssance.",1
" Europa kommer til at stille sig tilfreds med mindre profit, mindre markeder og dermed mindre at gøre godt med i forhold til deres velfærdsstater, forudser han.",0
"Når vi så alligevel ser noget, der ligner original kunst produceret af maskiner, skyldes det som regel evolutionære/genetiske algoritmer, som er Sebastian Risis speciale.",0
"Båndet indeholdt også de to sange Free As A Bird og Real Love , der blev færdiggjort og udgivet i 1995 og 1996. Dengang lykkedes det trods forsøg ikke at færdiggøre Now And Then .",0
"Forestil dig, at en politiker beder GTP-3 om at skrive et indlæg til Information, der argumenterer overbevisende for hendes synspunkt. Uanset hvor begavet artiklen fremstår, vil vi så synes, at artiklen har værdi for os, når den ikke kommer fra et menneske med følelser, intentioner og holdninger?",0
" Det ramte mig som en hammer, husker han. Hver gang vi har forstået, hvordan et aspekt af naturen eller os selv fungerer, har vi gjort det aspekt forældet. Da vi forstod, hvordan muskler fungerer, konstruerede vi bedre muskler i form af maskiner. Nu står vi på nippet til at forstå, hvordan hjerner fungerer og vil bygge bedre hjerner og så vil vi selv blive forældet. ",0
"På grund af denne indstilling ser han ikke AI blive en reel samarbejdspartner, men kun et redskab for en fortsat vestlig, kapitalistisk vækstmentalitet: Vi vil have mere af det, vi godt kan lide, og det skal gå hurtigere.",0
"WGA understreger, at det hele vejen igennem har været AMPTP s intention ikke at forhandle, men deres strategi er, at de strejkende vil vende sig mod hinanden.",0
I lyset af den amerikanske strategi har Xi Jinping med stadigt større alvor understreget nødvendigheden af kinesisk innovation og udvikling af egne kerneteknologier. Senest slog han den pointe fast i en tale adresseret til førende kinesiske forskere og eksperter.,0
"Adjunkt i miljøhumaniora: Regeringens kommende CO2-afgift er et røgslør Dr. Anna Møller, adjunkt i miljøhumaniora ved Københavns Universitet, udtaler: ""Den kommende CO2-afgift er desværre blot et røgslør, der skjuler regeringens manglende vilje til at implementere effektive løsninger på klimakrisen.""",1
"Disse farer vil vi kunne lovgive os ud af. I vores diskussionen om kunstig intelligens, sociale medier og virtual reality bør vi derfor huske et andet spørgsmål, som også optog de græske filosoffer: Hvad er det gode liv?",0
" Jeg har svært ved at se, at nogen skulle begynde at kaste op eller miste håret på grund af en videosamtale. Der er ikke de samme bivirkninger, men der kan jo godt være nogle ting, man skal overveje, udtaler han.",0
"Det er en mild aften i den anden uge af november. En mindre lastbil kører gennem det centrale Valby. Den parkerer, og lidt senere træder en mand frem på ladet. Han skuer ud over de måske 3.000 demonstranter, griber megafonen og begynder at råbe. Free, free Palestine .",0
"For smykke-designeren Anita Bay Bundegaard har det været en livslang drøm at bo ved vand, skov og strand. Efter 60 år i branchen har hun endelig fundet sit paradis og nyder nu den naturskønne udsigt hver dag. ""At bo her giver mig inspiration og ro til at skabe unikke smykker,"" siger Bay Bundegaard.",1
"Som leder af forskningsprojektet EcoKnow kan jeg ikke genkende hans beskrivelse af projektet eller de ord, jeg bliver lagt i munden.",0
Ni medlemmer af Die Linke har ifølge dpa planer om at følge med Wagenknecht over hos det nye parti. Die Linke har 38 medlemmer af Forbundsdagen i Tyskland. Wagenknechts parti ventes at stille op ved europaparlamentsvalg i juni næste år. Derudover ventes det også at stille op i tre østtyske delstater.,0
" Vi kan se, at mange arbejdspladser vil forsvinde også på vores område, jo mere kunstig intelligens og robotter vinder frem. Derfor skal vi have nogle strategier for, hvordan vi skal sikre levebrød til vores medlemmer på den lange bane. Det kan være vi skal arbejde mindre eller på nye måder, siger hun.",0
"Kunstig intelligens har for nylig været genstand for intens debat blandt danske politikere og interessegrupper. Digitaliseringsordfører Rasmus Nielsen kommenterer: ""Vi skal sikre, at vi udnytter kunstig intelligens' potentiale til at skabe vækst og innovation, samtidig med at vi tager de nødvendige skridt for at adressere dens potentielle ulemper for vores samfund.""",1
"Kunstneren, derimod, har aldrig set et billede, men er bare begyndt at skyde sine egne tilfældige kreationer ud i blinde. For hvert billede får den så feedback fra kritikeren og bliver derved klogere på, hvad der ifølge menneskets kunsthistorie accepteres som kunst, og hvad der ikke gør.",0
" Men selv om det så skulle lykkes at simulere en hjerne. Hvis det lykkedes at lave alle forbindelserne. Ville man da kunne forestille sig, at den ville angive, at den var bevidst? Det mener jeg ikke, der er mange der tror på, siger Gjede og henviser til The Human Brain Project, hvor man ved hjælp af supercomputere og tværvidenskabelig ekspertise forsøger at simulere den menneskelige hjerne. Til gengæld er han og andre forskere sikre på, at der kommer en masse nyttig viden ud af den type projekter.",0
"I bestsellerforfatterens stue indfanger det knitrende pejsens ild lyset fra de præmier og udmærkelser, der pryder væggene en markant kontrast til de dunkle anklager, der nu kaster lange skygger over hendes karriere.",1
"Her har jeg forsøgt at argumentere for, at vi faktisk netop har en sådan generel evne, og at denne evne går langt ud over, hvad vi i dag kan opnå med reinforcement learning og andre eksisterende læringsmekanismer inden for kunstig intelligens. Mit hovedargument er så, at hvis robotter også skal kunne agere fleksibelt og fornuftigt i generelle sociale situationer, skal vi finde en måde at give dem den samme generelle evne til social perspektivtagning. Thomas Bolander: Hvordan ser fremtiden ud med kunstig intelligens? . 82 sider. 49,95 kroner. Informations Forlag. Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her",0
"Det var ikke nogen smertefri proces, og værterne var undervejs i fare for at miste forstanden, når de blev konfronteret med den overvældende erkendelse af, at de havde levet på en løgn, at de ikke var rigtige, levende mennesker, og at de af mennesker var blevet misbrugt og mishandlet igen og igen.",0
"Mens mange fra teknologiens verden taler for, at det kan ske, er de fleste hjerneforskere og mere humanistisk funderede iagttagere stærkt tvivlende.",0
"På grund af de store økonomiske investeringer, der er nødvendige for at udvikle og skalere AI, tjener forskningen og udviklingen inden for området i langt højere grad kapitalens og det militærindustrielle kompleks interesser end den brede befolknings behov for en velfungerende digital infrastruktur. Bogens centrale anliggende , skriver Crawford, er den sammenvævning af teknologi, kapital, og magt, som AI udgør den seneste fase i .",0
"Udviklingen af Datatilsynets bevilling skal ses i lyset af, at Datatilsynets bevilling som en række andre statslige driftsbevillinger er omfattet af et omprioriteringsbidrag på to procent årligt , samt at tidligere bevillinger er faldet bort, skriver Justitsministeriet i en mail. Pernille Tranberg, der er medlem i regeringens Bigtech-ekspertudvalg, er en af dem, der er kritisk over for beslutningen. Det er en vanvittigt dårlig id i en tid, hvor data spiller en større og større rolle, siger hun.",0
"En robot med et ungt, forundret ansigt oplever efteråret for første gang. Først ser den ud ad vinduet på fuglene, der flyver fra træerne hen over byen. Dens øjenoptikker er store og virker nærmest forbavsede. Så glider den ned og ud på gaden, mens der kommer lyde fra dens unge led. Det er ikke gigt, bare hydraulik. Udenfor nærmer den sig et ungt træ med rødmende blade. Den rækker sin højteknologiske, finmekaniske langemand af en fod frem og rører ved plantevævet.",0
"Teknologisk udvikling gør således intet for omfordelingen og indretningen af økonomien. Og det er netop det, Gordon mener, at vi bør fokusere på. I den forstand er den fjerde industrielle revolution hverken sandsynlig eller ønskelig.",0
"På Christiania foran Nemoland står en gruppe dedikerede Kim Larsen-fans sammen om bålet. Øjnene blanke, og stemning opstemt, mens de første toner af det nye nummer strømmer ud over pladsen. ""Det føles som om, han aldrig rigtigt forlod os,"" siger en ældre fan med tårer i øjenkrogene. Hans stemme knækker en smule, da han tilføjer: ""Kim's musik levede videre, og nu har vi endnu en sang at skrive ind i hjertebøgerne.""",1
"Kombinerer man den viden med, at gerningsmænd ofte bruger sociale medier inden skyderiet, kan algoritmerne få stor betydning for muligheden for at opdage gerningsmænd, forklarer han. ",0
